0.511905	0.480709	0.352453	0.470877	0.680941	0.519218	0.491831	0.503112
0.493528	0.480726	0.294881	0.463592	0.648704	0.517551	0.496092	0.471713
0.515394	0.517186	0.361438	0.478527	0.677048	0.487432	0.516209	0.473685
0.541311	0.518767	0.319598	0.469165	0.697261	0.469736	0.446817	0.475417
0.491612	0.528607	0.311146	0.524873	0.660921	0.495999	0.501938	0.517328
0.512207	0.519988	0.319154	0.454599	0.630990	0.479092	0.488487	0.484749
0.475032	0.495952	0.343797	0.482693	0.686740	0.490570	0.473820	0.494616
0.508625	0.493138	0.298498	0.461973	0.719917	0.478706	0.482607	0.511270
0.476358	0.514545	0.341130	0.508898	0.649425	0.486360	0.496361	0.458817
0.487126	0.489831	0.327624	0.524268	0.675405	0.472324	0.503371	0.476341
0.546727	0.492746	0.355082	0.511079	0.684778	0.494617	0.523676	0.511590
0.501009	0.487272	0.320018	0.518258	0.653299	0.488156	0.526403	0.491900
0.527396	0.513617	0.337284	0.522016	0.677176	0.507414	0.500164	0.529793
0.505913	0.520124	0.301830	0.511914	0.662566	0.512768	0.509771	0.499485
0.513698	0.534362	0.386568	0.454530	0.678691	0.521855	0.503663	0.473933
0.512254	0.481396	0.334298	0.480675	0.703689	0.509573	0.490029	0.510072
0.475675	0.477807	0.328902	0.541558	0.688341	0.529106	0.492981	0.486820
0.472113	0.502389	0.322758	0.484322	0.669908	0.476237	0.495449	0.490397
0.531378	0.522901	0.339079	0.520453	0.687824	0.465625	0.499860	0.486989
0.529187	0.497862	0.316523	0.553268	0.632250	0.483921	0.484929	0.509885
0.487365	0.494132	0.367974	0.460461	0.659422	0.466767	0.509421	0.508831
0.533450	0.499776	0.335880	0.519750	0.700823	0.494604	0.486592	0.522992
0.484085	0.324551	0.327382	0.341745	0.336871	0.226030	0.346339	0.233846
0.481110	0.311031	0.305130	0.382090	0.324811	0.259283	0.331489	0.229368
0.497772	0.319723	0.338061	0.323663	0.312709	0.271510	0.335553	0.235756
0.498114	0.325986	0.360807	0.362728	0.343114	0.263811	0.331246	0.233547
0.498917	0.298901	0.302529	0.313199	0.315302	0.253265	0.292561	0.257467
0.477361	0.322626	0.319798	0.341101	0.339494	0.271781	0.315745	0.265833
0.544443	0.329687	0.337227	0.307421	0.335632	0.237138	0.303495	0.217448
0.506538	0.351130	0.338394	0.357526	0.354519	0.230628	0.298843	0.235988
0.502458	0.305185	0.318814	0.329845	0.314691	0.238821	0.328945	0.243547
0.510459	0.323850	0.350028	0.365926	0.324240	0.261282	0.351159	0.241134
0.487329	0.335043	0.320759	0.312453	0.333308	0.252238	0.343847	0.257027
0.440263	0.331504	0.335365	0.322778	0.289831	0.261235	0.321464	0.250615
0.454238	0.348200	0.323295	0.342769	0.342724	0.233699	0.313870	0.245798
0.523944	0.342961	0.329143	0.335935	0.358175	0.250332	0.320345	0.219073
0.508583	0.331209	0.300794	0.300385	0.358748	0.236889	0.326772	0.223093
0.507131	0.323757	0.347522	0.322438	0.350244	0.248219	0.321013	0.213972
0.487056	0.327831	0.361551	0.310861	0.323212	0.223928	0.311009	0.279702
0.509115	0.331495	0.327596	0.301312	0.321405	0.249784	0.324027	0.245610
0.515548	0.378643	0.337055	0.318367	0.339698	0.256023	0.333090	0.283326
0.499407	0.334498	0.313541	0.309318	0.354380	0.218854	0.335160	0.239660
0.503525	0.362665	0.322697	0.349738	0.336983	0.214066	0.348503	0.218700
0.490220	0.343560	0.320811	0.317339	0.296519	0.232311	0.336882	0.237599
0.531618	0.664711	0.481824	0.513451	0.541191	0.489518	0.660725	0.504294
0.460441	0.685459	0.483004	0.508720	0.551025	0.459278	0.632837	0.479304
0.490085	0.676169	0.482684	0.536497	0.538965	0.507621	0.668956	0.522002
0.478672	0.658056	0.501822	0.481040	0.493950	0.513705	0.686367	0.528487
0.506656	0.681508	0.467769	0.498457	0.481461	0.498290	0.667141	0.501334
0.500373	0.674055	0.496364	0.504764	0.537633	0.497074	0.677584	0.504067
