0.481252	0.206061	0.492186	0.474745	0.472466	0.193583	0.209639
0.468702	0.205420	0.496620	0.497327	0.499908	0.183371	0.207030
0.492326	0.199344	0.471731	0.445643	0.491199	0.214775	0.212819
0.490421	0.211216	0.471527	0.498741	0.478085	0.227848	0.220586
0.491776	0.219011	0.496424	0.491659	0.469509	0.170131	0.213851
0.487676	0.210357	0.488168	0.478568	0.483330	0.200615	0.213159
0.498264	0.231840	0.479562	0.497364	0.495156	0.185508	0.193852
0.494479	0.200102	0.483770	0.498721	0.459239	0.190002	0.177953
0.475753	0.233837	0.486732	0.497571	0.495493	0.206578	0.205502
0.466376	0.150127	0.483603	0.491399	0.497150	0.203324	0.222158
0.484255	0.169000	0.482274	0.484515	0.493541	0.156676	0.189048
0.468933	0.169091	0.485358	0.215155	0.463223	0.187403	0.494161
0.475846	0.206106	0.498676	0.201745	0.482101	0.195398	0.476871
0.477477	0.184264	0.468764	0.222889	0.498262	0.214987	0.468604
0.488170	0.184428	0.499221	0.174359	0.493180	0.220122	0.497670
0.485031	0.191934	0.498698	0.150242	0.497164	0.209491	0.482073
0.498458	0.201074	0.497317	0.194526	0.499348	0.202533	0.492946
0.462800	0.203611	0.495026	0.181866	0.487183	0.142017	0.472686
0.488028	0.201101	0.497049	0.203516	0.499188	0.201486	0.483367
0.495417	0.175237	0.489879	0.180428	0.496930	0.230302	0.493189
0.499416	0.206453	0.492779	0.224235	0.499266	0.201571	0.479164
0.495733	0.193056	0.497273	0.221607	0.483034	0.172338	0.460317
0.478354	0.211183	0.494042	0.303302	0.470806	0.479406	0.471657
0.457201	0.160835	0.491482	0.377096	0.485996	0.499136	0.480547
0.496774	0.228139	0.495256	0.385087	0.476696	0.490375	0.496558
0.496862	0.215528	0.458872	0.393119	0.496500	0.488210	0.495133
0.492449	0.192709	0.490737	0.343644	0.488460	0.481582	0.478374
0.497900	0.178859	0.478217	0.379239	0.491929	0.464018	0.492347
0.491463	0.213168	0.487113	0.380712	0.478508	0.489692	0.492330
0.493167	0.198135	0.498613	0.372855	0.470242	0.486085	0.478631
0.473249	0.196684	0.498051	0.374486	0.493236	0.493397	0.487445
0.466370	0.180877	0.476309	0.344955	0.498973	0.496607	0.490892
0.491188	0.198828	0.471364	0.386078	0.468634	0.493290	0.491222
0.492731	0.154327	0.210337	0.484240	0.158360	0.132366	0.134490
0.498337	0.117660	0.181826	0.469924	0.196873	0.118031	0.119412
0.487153	0.082111	0.187816	0.462874	0.222975	0.112665	0.123400
0.496215	0.160145	0.205730	0.460096	0.180570	0.126974	0.107494
0.489187	0.145989	0.254326	0.496743	0.228372	0.112677	0.113187
0.479247	0.116697	0.173153	0.486046	0.202918	0.116694	0.110164
0.490116	0.154614	0.181989	0.490199	0.182459	0.145804	0.106752
0.480812	0.134981	0.168683	0.496078	0.190680	0.116599	0.107512
0.473165	0.117760	0.180839	0.482379	0.235727	0.123148	0.103425
0.477268	0.075549	0.177282	0.494342	0.206459	0.110351	0.143225
0.490372	0.115084	0.233180	0.474196	0.204337	0.104203	0.104345
0.483641	0.205906	0.490611	0.159737	0.210635	0.168341	0.157573
0.484373	0.190526	0.483869	0.208079	0.198666	0.164050	0.217952
