0.486188	0.320511	0.473997	0.484421
0.468451	0.341328	0.478139	0.496047
0.485621	0.356956	0.492084	0.454633
0.492768	0.330858	0.496812	0.479810
0.492834	0.347779	0.488280	0.443988
0.490848	0.335608	0.473896	0.476467
0.476277	0.333927	0.478287	0.457360
0.485286	0.342359	0.486914	0.489852
0.479143	0.336753	0.470441	0.479848
0.473166	0.313943	0.460581	0.497568
0.497275	0.328688	0.498797	0.488573
0.477303	0.346880	0.476722	0.479048
0.476227	0.341639	0.472049	0.465411
0.498730	0.337084	0.492165	0.498496
0.490898	0.365318	0.499481	0.498187
0.492256	0.346982	0.481839	0.489730
0.483192	0.340860	0.478229	0.495732
0.492215	0.335986	0.497283	0.474372
0.482058	0.336034	0.487423	0.476103
0.477086	0.327067	0.475478	0.484191
0.464462	0.311869	0.489533	0.497675
0.471049	0.349128	0.465652	0.498540
0.454075	0.496765	0.023935	0.472804
0.490025	0.480834	0.017170	0.489581
0.470102	0.499702	0.033565	0.490496
0.470765	0.473038	0.011397	0.472808
0.484660	0.473130	0.035716	0.475552
0.492307	0.494218	0.004514	0.486672
0.486150	0.499362	0.015904	0.496005
0.491028	0.470983	0.033367	0.498710
0.482484	0.481155	0.008429	0.458386
0.490144	0.462720	0.017511	0.480059
0.485493	0.494810	0.002069	0.474626
0.464963	0.478897	0.009167	0.474059
0.492476	0.490924	0.005559	0.454321
0.493204	0.460302	0.006801	0.487858
0.493991	0.454839	0.045876	0.497372
0.473165	0.498352	0.028210	0.480550
0.454840	0.473982	0.008943	0.477958
0.497049	0.489314	0.001636	0.477356
0.481206	0.477275	0.018037	0.489229
0.498901	0.463433	0.004311	0.494382
0.468009	0.495770	0.000908	0.467932
0.485399	0.468796	0.013055	0.494442
0.484531	0.476456	0.474202	0.480973
0.488532	0.490104	0.495016	0.487047
0.478482	0.494474	0.498788	0.461935
0.493047	0.480793	0.479442	0.474441
0.482546	0.478306	0.496199	0.495350
0.466451	0.483670	0.492550	0.480275
0.495477	0.493552	0.460476	0.476402
0.469559	0.484552	0.487675	0.497580
0.476167	0.479404	0.496972	0.495400
0.454305	0.490973	0.491438	0.472683
0.496214	0.464963	0.474615	0.491637
0.487001	0.482427	0.488235	0.492821
0.486883	0.491662	0.499235	0.498238
0.495339	0.472119	0.494652	0.498474
0.464677	0.472440	0.472264	0.476588
0.472399	0.499470	0.499648	0.493013
0.494813	0.333640	0.490142	0.470104
0.488476	0.325405	0.482759	0.487445
0.497856	0.336734	0.495335	0.494330
0.489357	0.336656	0.483423	0.494174
0.486892	0.287459	0.480608	0.460055
0.489417	0.290184	0.490235	0.480873
0.494365	0.337814	0.461421	0.488198
0.494286	0.332056	0.493976	0.487287
0.477859	0.325834	0.483978	0.486274
0.491942	0.341832	0.497764	0.462653
0.499857	0.349660	0.495250	0.486506
0.493292	0.330737	0.450601	0.487612
0.484652	0.333054	0.478876	0.497379
