0.517016	0.526970	0.484225	0.489407	0.523617	0.497228
0.471361	0.535296	0.515664	0.506236	0.521175	0.479080
0.484916	0.511729	0.492938	0.488408	0.451501	0.520538
0.515532	0.523080	0.485314	0.485237	0.498887	0.533973
0.490505	0.478678	0.509814	0.526836	0.503392	0.513909
0.474928	0.525860	0.513909	0.449264	0.512619	0.497783
0.549373	0.492392	0.516759	0.502254	0.503147	0.496440
0.487240	0.485991	0.476494	0.511710	0.501462	0.494865
0.472617	0.498235	0.505714	0.501026	0.484388	0.538627
0.495870	0.516306	0.475973	0.480200	0.513020	0.493923
0.479713	0.490719	0.490435	0.484530	0.498636	0.508390
0.513526	0.517950	0.513405	0.530944	0.487865	0.492408
0.457972	0.508012	0.493951	0.493175	0.480755	0.493698
0.518513	0.524205	0.497645	0.510176	0.483505	0.507023
0.511990	0.511528	0.488293	0.520084	0.495070	0.496471
0.481074	0.496728	0.479143	0.498300	0.521165	0.512321
0.485997	0.529815	0.499820	0.501694	0.512146	0.500648
0.493257	0.484183	0.499523	0.507791	0.487787	0.447510
0.473162	0.522895	0.509438	0.499191	0.517759	0.506916
0.495961	0.508818	0.485360	0.467598	0.501918	0.514236
0.484919	0.516874	0.518138	0.487678	0.463573	0.504455
0.488917	0.502667	0.514412	0.514648	0.552043	0.471840
0.451694	0.635630	0.655414	0.479621	0.732652	0.665247
0.488594	0.706784	0.657320	0.494037	0.769049	0.693242
0.481083	0.661667	0.657412	0.496423	0.739703	0.656821
0.479563	0.666163	0.675607	0.489702	0.762145	0.630428
0.487665	0.704692	0.671041	0.463522	0.762225	0.663778
0.486013	0.651519	0.689605	0.517288	0.743191	0.642139
0.487786	0.665963	0.693478	0.467131	0.735753	0.681382
0.525952	0.644204	0.641810	0.445931	0.735031	0.659819
0.490227	0.666313	0.668909	0.502089	0.754358	0.686106
0.484990	0.683376	0.686178	0.505878	0.744189	0.661128
0.489805	0.615698	0.661416	0.505080	0.718231	0.684303
0.489694	0.668708	0.663151	0.499880	0.755473	0.669763
0.511256	0.643946	0.647842	0.498994	0.800214	0.659363
0.482039	0.649367	0.684449	0.511227	0.767565	0.685202
0.509998	0.671971	0.682225	0.518980	0.713956	0.632237
0.490989	0.696198	0.676514	0.508103	0.748799	0.652179
0.481800	0.655433	0.654432	0.532838	0.759449	0.641823
0.462543	0.663981	0.639060	0.515712	0.740196	0.677204
0.507482	0.680460	0.669551	0.475422	0.725339	0.669254
0.499553	0.694354	0.650139	0.522698	0.720797	0.652218
0.476232	0.630110	0.650286	0.479092	0.770139	0.679737
0.507078	0.657430	0.691902	0.485574	0.698810	0.660801
0.505360	0.683363	0.522504	0.027194	0.009441	0.684468
0.492719	0.669054	0.496584	0.010564	0.012208	0.708314
0.510868	0.678146	0.498761	0.004763	0.019012	0.703863
0.503086	0.646040	0.479109	0.043118	0.011389	0.669864
0.470032	0.645678	0.476292	0.007877	0.022395	0.661928
0.533408	0.660254	0.487810	0.059140	0.005412	0.650260
0.481990	0.654034	0.519284	0.029859	0.007616	0.635824
0.521688	0.667111	0.504386	0.000753	0.003319	0.706086
0.481990	0.639302	0.479649	0.029534	0.001353	0.687534
0.520917	0.655264	0.496418	0.003532	0.024430	0.680151
0.492000	0.679261	0.524912	0.011619	0.011707	0.616624
0.476943	0.690536	0.502563	0.000215	0.037512	0.654054
0.479028	0.695844	0.486885	0.010760	0.008585	0.682497
0.479302	0.651643	0.490782	0.035712	0.001842	0.667804
0.512445	0.673454	0.544849	0.019341	0.002871	0.670653
0.482502	0.645617	0.513674	0.001277	0.022751	0.680993
0.504214	0.495142	0.531664	0.533140	0.014613	0.505352
0.532025	0.522226	0.487344	0.500847	0.018372	0.513288
0.507147	0.504279	0.519081	0.512541	0.003645	0.524159
0.517500	0.462956	0.513265	0.483446	0.031550	0.483754
0.464645	0.514811	0.500214	0.488526	0.007497	0.506577
0.501839	0.516448	0.450330	0.498547	0.032319	0.448828
0.527456	0.518419	0.500607	0.490938	0.017712	0.543663
0.472236	0.488768	0.490145	0.494319	0.003187	0.505498
0.498788	0.486825	0.500286	0.499305	0.000735	0.488466
0.488557	0.508318	0.508236	0.507084	0.025382	0.507984
0.483232	0.497845	0.485373	0.524630	0.008896	0.523837
0.479536	0.528576	0.526180	0.510145	0.008457	0.518241
0.480036	0.468732	0.515018	0.504920	0.003119	0.507168
0.499664	0.495255	0.479995	0.494390	0.006089	0.458820
0.488204	0.510228	0.498071	0.525128	0.005243	0.486207
0.471554	0.517860	0.494729	0.518825	0.014355	0.492942
0.490071	0.488476	0.543570	0.498374	0.007306	0.510296
0.484488	0.499282	0.512523	0.500825	0.029297	0.498054
0.498182	0.509682	0.478026	0.490426	0.011016	0.490925
0.513250	0.494330	0.510264	0.495937	0.031062	0.517039
0.476069	0.507747	0.477254	0.452417	0.004994	0.507636
0.493184	0.477686	0.488822	0.523955	0.002187	0.488179
0.469071	0.502138	0.460934	0.514021	0.029906	0.469207
0.453109	0.477563	0.482611	0.503393	0.040665	0.491170
0.493357	0.513315	0.521100	0.479472	0.009220	0.447876
0.549122	0.501582	0.495203	0.513250	0.015935	0.488686
0.521107	0.515152	0.018270	0.000020	0.025256	0.498371
0.494478	0.508593	0.010713	0.013610	0.001086	0.519572
0.488310	0.490297	0.003774	0.049568	0.004897	0.534722
0.491585	0.503601	0.007256	0.005145	0.008627	0.480067
0.524633	0.482266	0.013595	0.010367	0.023255	0.509184
0.505278	0.479934	0.009702	0.009503	0.013745	0.506825
0.489868	0.512793	0.021822	0.005543	0.023199	0.504000
0.501298	0.498647	0.016450	0.006056	0.011961	0.512809
0.485938	0.492268	0.009942	0.041519	0.026073	0.500837
