0.470514	0.496258	0.484195	0.199144	0.478160	0.468595	0.477609	0.499114
0.492368	0.499589	0.486561	0.201282	0.478913	0.486585	0.477975	0.467511
0.482636	0.481818	0.480675	0.176401	0.486148	0.476502	0.463356	0.495290
0.492860	0.454618	0.456193	0.204204	0.478419	0.499618	0.486176	0.498713
0.477061	0.470445	0.476305	0.197973	0.495670	0.469105	0.499226	0.482988
0.487366	0.489447	0.498111	0.208735	0.499617	0.479375	0.492050	0.498621
0.489802	0.489778	0.473627	0.193894	0.476493	0.457015	0.481647	0.498688
0.452754	0.497149	0.475855	0.215058	0.498833	0.468413	0.496521	0.498127
0.479098	0.471707	0.487095	0.203947	0.495490	0.494242	0.492924	0.485724
0.495485	0.455124	0.474281	0.215299	0.492184	0.492622	0.489322	0.497743
0.483658	0.487342	0.471086	0.254688	0.476655	0.469080	0.499419	0.494455
0.459527	0.491437	0.477290	0.367045	0.487544	0.229919	0.455448	0.223771
0.495516	0.485865	0.498371	0.380404	0.498606	0.200924	0.471721	0.223185
0.484276	0.489763	0.499591	0.363517	0.492150	0.173586	0.484150	0.181308
0.496120	0.468965	0.462235	0.335259	0.498567	0.182998	0.486638	0.183398
0.495622	0.486346	0.446273	0.363118	0.482785	0.197039	0.484027	0.207508
0.453741	0.495827	0.487042	0.363103	0.471231	0.165857	0.494696	0.202608
0.468648	0.467444	0.485417	0.385757	0.494902	0.230581	0.492334	0.228716
0.490939	0.498427	0.481218	0.345802	0.498566	0.248091	0.484731	0.192609
0.491577	0.488140	0.476466	0.372751	0.477884	0.218838	0.492156	0.223902
0.493495	0.457480	0.471086	0.314524	0.473480	0.159723	0.471740	0.200032
0.486134	0.473301	0.495680	0.345323	0.498332	0.229019	0.460002	0.171174
0.498666	0.497921	0.476695	0.378705	0.492206	0.214265	0.488621	0.205183
0.436024	0.461180	0.484872	0.391048	0.494611	0.196581	0.473604	0.213049
0.474197	0.474441	0.486885	0.401758	0.483513	0.164355	0.480724	0.225010
0.485420	0.478877	0.477083	0.351457	0.497578	0.172901	0.496704	0.189739
0.496588	0.480056	0.475902	0.366169	0.493069	0.177768	0.475163	0.206700
0.481130	0.495169	0.476593	0.424451	0.499803	0.151331	0.452813	0.211085
0.497589	0.474835	0.488166	0.346629	0.498237	0.169017	0.486555	0.213008
0.462105	0.488283	0.475178	0.366113	0.471747	0.219097	0.483260	0.214988
0.491477	0.490939	0.471050	0.358456	0.488628	0.219857	0.480792	0.184663
0.484658	0.489674	0.491274	0.375690	0.496174	0.166282	0.483597	0.188138
0.493102	0.498439	0.476854	0.330411	0.495802	0.196136	0.471538	0.202739
0.473044	0.497293	0.485674	0.494310	0.491838	0.479295	0.196958	0.496998
0.487768	0.491308	0.495338	0.492587	0.481706	0.468666	0.190595	0.497544
0.485730	0.479603	0.475633	0.475803	0.499996	0.491584	0.167992	0.487672
0.488594	0.482032	0.499792	0.473951	0.482305	0.487188	0.205684	0.475473
0.496713	0.487989	0.486570	0.499809	0.485414	0.465730	0.204347	0.469828
0.476399	0.456299	0.455432	0.495137	0.493218	0.477468	0.207505	0.475259
0.498637	0.481575	0.485805	0.486426	0.455017	0.498425	0.204518	0.482079
0.495553	0.490478	0.481651	0.491449	0.480334	0.480173	0.196965	0.481871
0.493404	0.486069	0.496732	0.492823	0.499110	0.481593	0.204172	0.498511
0.453074	0.475156	0.471992	0.477739	0.461145	0.462051	0.190698	0.493542
0.480424	0.483431	0.410781	0.486710	0.496148	0.490665	0.186501	0.496872
0.494057	0.483282	0.375902	0.406926	0.372962	0.492098	0.484440	0.495508
0.472666	0.486101	0.368644	0.363847	0.365553	0.482778	0.482134	0.472453
0.493034	0.483628	0.397929	0.393861	0.347263	0.479850	0.475326	0.461540
0.462228	0.488455	0.358991	0.361824	0.356949	0.458758	0.483455	0.488720
0.491324	0.491995	0.376041	0.338617	0.354026	0.497663	0.482731	0.472149
0.478314	0.497591	0.363953	0.353679	0.374560	0.495264	0.487325	0.492048
0.489449	0.490531	0.361845	0.356102	0.397352	0.492708	0.499668	0.469637
0.496476	0.482570	0.369386	0.353658	0.380232	0.475259	0.483691	0.497476
0.483888	0.498692	0.363845	0.363158	0.340108	0.492435	0.490172	0.488137
0.492903	0.498414	0.378666	0.369608	0.354472	0.495056	0.498944	0.461148
0.499264	0.488228	0.353642	0.362961	0.396573	0.494010	0.497302	0.497822
0.497673	0.499669	0.457604	0.360645	0.476973	0.191645	0.199019	0.113645
0.468805	0.483343	0.476037	0.363653	0.495394	0.200706	0.197315	0.151601
0.472188	0.465311	0.497660	0.333359	0.487521	0.207894	0.208209	0.150315
0.474109	0.480892	0.489143	0.362443	0.471519	0.163103	0.178735	0.120462
0.498800	0.498705	0.494819	0.343146	0.497843	0.202871	0.216082	0.110984
0.496301	0.491313	0.477077	0.368451	0.486669	0.189136	0.214453	0.148523
0.487901	0.491630	0.488056	0.357190	0.495749	0.239541	0.213301	0.147830
0.494541	0.484553	0.498151	0.371871	0.498370	0.194910	0.218249	0.122364
0.494547	0.494279	0.487199	0.363508	0.454979	0.222643	0.194323	0.128385
0.495526	0.495800	0.480751	0.373143	0.479337	0.211544	0.211134	0.144015
0.482315	0.488219	0.484318	0.358431	0.499798	0.206581	0.199412	0.142866
0.497263	0.168864	0.485880	0.494155	0.482216	0.205801	0.162249	0.205702
0.488669	0.205745	0.471927	0.461611	0.493721	0.160454	0.234476	0.205007
0.485788	0.190334	0.486454	0.491865	0.492487	0.185710	0.204194	0.172717
0.472457	0.186732	0.487673	0.476625	0.499326	0.189711	0.180233	0.170171
0.498583	0.177545	0.482078	0.474779	0.492416	0.193077	0.188483	0.207784
0.478585	0.207753	0.497215	0.461268	0.494215	0.212075	0.204221	0.215995
0.469514	0.175178	0.465859	0.470787	0.479948	0.187497	0.185972	0.218083
0.486366	0.188069	0.467325	0.489035	0.488660	0.202884	0.225424	0.207280
0.494658	0.226776	0.495223	0.474803	0.459207	0.207608	0.169523	0.174943
0.497546	0.191024	0.496119	0.498235	0.468962	0.195090	0.223108	0.211516
0.496400	0.181733	0.467596	0.496753	0.482561	0.223598	0.160965	0.228772
0.487252	0.494657	0.494627	0.108173	0.229607	0.477273	0.241376	0.490033
0.475275	0.487881	0.485705	0.112637	0.229130	0.491567	0.207333	0.495065
0.470067	0.499425	0.477561	0.140277	0.218971	0.471130	0.229644	0.482210
0.490830	0.496649	0.482021	0.139273	0.225950	0.487669	0.195827	0.472892
0.499567	0.499306	0.444139	0.113822	0.189749	0.482002	0.223472	0.448445
0.499377	0.463506	0.494080	0.133541	0.197997	0.494950	0.231065	0.492735
0.485470	0.462824	0.472255	0.109970	0.208915	0.453753	0.184840	0.491622
0.494464	0.478566	0.497564	0.132020	0.136886	0.498086	0.214586	0.479704
0.498155	0.491103	0.496343	0.128515	0.229009	0.494260	0.179415	0.497603
0.458350	0.494328	0.489915	0.115081	0.224939	0.491952	0.190934	0.494749
0.474406	0.490894	0.448904	0.138086	0.203245	0.486757	0.199277	0.497332
